gfe_id,brood_year,river,species,indicator,long,lat,area,con_unit,spawners,returns,total_er,recruits,recruits_age2,recruits_age3,recruits_age4,recruits_age5,recruits_age6,recruits_age7,returns_proportion_age_2,returns_proportion_age_3,returns_proportion_age_4,returns_proportion_age_5,returns_proportion_age_6,returns_proportion_age_7
1022,1954,DOME CREEK,PKE,Y,53.14294234,-128.4750814,6,PKE-6,7500,19691.2296001126,0.619119773,15698.0569583485,15698.0569583485,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1023,1954,AALTANHASH RIVER,PKE,Y,53.14655991,-128.477473,6,PKE-6,200,525.099456003002,0.619119773,1569.80569583485,1569.80569583485,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1025,1954,SCOW BAY CREEK,PKE,Y,53.22416356,-128.6625501,6,PKE-6,7500,19691.2296001126,0.619119773,15698.0569583485,15698.0569583485,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1026,1954,KLEKANE RIVER,PKE,N,53.24637057,-128.6861102,6,PKE-6,3500,9189.24048005254,0.619119773,3139.61139166969,3139.61139166969,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1027,1954,ANGLER COVE CREEK,PKE,N,53.31704619,-128.8835921,6,PKE-6,1500,3938.24592002252,0.619119773,3139.61139166969,3139.61139166969,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1028,1954,GOAT RIVER,PKE,N,53.3607623,-128.8467036,6,PKE-6,750,1969.12296001126,0.619119773,837.229704445251,837.229704445251,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1029,1954,PARIL RIVER,PKE,Y,53.48843102,-128.7659169,6,PKE-6,750,1969.12296001126,0.619119773,1569.80569583485,1569.80569583485,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1030,1954,KILTUISH RIVER,PKE,Y,53.32185974,-128.4666393,6,PKE-6,1500,3938.24592002252,0.619119773,3139.61139166969,3139.61139166969,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1031,1954,KOWESAS RIVER,PKE,N,53.33685277,-128.123081,6,PKE-6,3500,9189.24048005254,0.619119773,1569.80569583485,1569.80569583485,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1033,1954,TSAYTIS RIVER,PKE,N,53.24219345,-127.8752392,6,PKE-6,1500,3938.24592002252,0.619119773,837.229704445251,837.229704445251,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1034,1954,KEMANO RIVER,PKE,Y,53.48393942,-128.124811,6,PKE-6,3500,9189.24048005254,0.619119773,7325.75991389595,7325.75991389595,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1036,1954,BRIM RIVER,PKE,Y,53.51182731,-128.365566,6,PKE-6,1500,3938.24592002252,0.619119773,1569.80569583485,1569.80569583485,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1037,1954,HOTSPRING CREEK,PKE,Y,53.44945498,-128.5530455,6,PKE-6,750,1969.12296001126,0.619119773,1569.80569583485,1569.80569583485,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1038,1954,CRAB RIVER,PKE,Y,53.566617,-128.7645042,6,PKE-6,400,1050.198912006,0.619119773,837.229704445251,837.229704445251,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1039,1954,PIKE CREEK,PKE,N,53.67252032,-128.800662,6,PKE-6,400,1050.198912006,0.619119773,1569.80569583485,1569.80569583485,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1040,1954,WEEWANIE CREEK,PKE,Y,53.69089405,-128.7861288,6,PKE-6,400,1050.198912006,0.619119773,3139.61139166969,3139.61139166969,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1041,1954,HUGH CREEK,PKE,Y,53.72669583,-128.7765049,6,PKE-6,750,1969.12296001126,0.619119773,1569.80569583485,1569.80569583485,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1042,1954,EAGLE BAY CREEK,PKE,Y,53.7992123,-128.7088908,6,PKE-6,25,65.6374320003753,0.619119773,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1044,1954,KILDALA RIVER,PKE,N,53.82198259,-128.4914246,6,PKE-6,3500,9189.24048005254,0.619119773,3139.61139166969,3139.61139166969,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1045,1954,DALA RIVER,PKE,Y,53.84845275,-128.5140991,6,PKE-6,1500,3938.24592002252,0.619119773,1569.80569583485,1569.80569583485,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1046,1954,WATHL CREEK,PKE,N,53.97886983,-128.6515821,6,PKE-6,1500,3938.24592002252,0.619119773,7325.75991389595,7325.75991389595,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1050,1954,KITIMAT RIVER,PKE,Y,54.01089397,-128.6622911,6,PKE-6,15000,39382.4592002252,0.619119773,209307.426111313,209307.426111313,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1080,1954,BISH CREEK,PKE,Y,53.92314593,-128.7381649,6,PKE-6,7500,19691.2296001126,0.619119773,31396.1139166969,31396.1139166969,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1082,1954,GILTTOYEES CREEK,PKE,N,53.90056042,-129.026727,6,PKE-6,1500,3938.24592002252,0.619119773,1569.80569583485,1569.80569583485,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1083,1954,FOCH RIVER,PKE,Y,53.8323825,-129.0927817,6,PKE-6,3500,9189.24048005254,0.619119773,1569.80569583485,1569.80569583485,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1084,1954,KIHESS CREEK,PKE,N,53.66103971,-129.1949,6,PKE-6,400,1050.198912006,0.619119773,418.614852222626,418.614852222626,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1085,1954,KITKIATA CREEK,PKE,Y,53.63855286,-129.2723196,6,PKE-6,3500,9189.24048005254,0.619119773,31396.1139166969,31396.1139166969,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1086,1954,QUAAL RIVER,PKE,Y,53.64819487,-129.3034067,6,PKE-6,15000,39382.4592002252,0.619119773,209307.426111313,209307.426111313,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1087,1954,KISKOSH CREEK,PKE,Y,53.57668235,-129.3492324,6,PKE-5,3500,9432.95011623119,0.628960192,79730.3069063488,79730.3069063488,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1785,1954,CRAB HARBOUR CREEK,PKE,N,51.90057748,-128.0335745,8,PKE-5,1500,4042.69290695623,0.628960192,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1791,1954,COOPER INLET CREEKS,PKE,Y,52.04428874,-128.0685051,7,PKE-5,15000,40426.9290695623,0.628960192,34170.1315312923,34170.1315312923,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1793,1954,KISAMEET RIVER,PKE,N,51.96670781,-127.878263,8,PKE-5,3500,9432.95011623119,0.628960192,455.601753750564,455.601753750564,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1794,1954,SAGAR CREEK,PKE,N,52.09708849,-127.8398999,8,PKE-5,7500,20213.4645347811,0.628960192,3417.01315312923,3417.01315312923,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1795,1954,EVANS INLET #3 CREEK,PKE,N,52.10576763,-127.7555089,8,PKE-5,35000,94329.5011623119,0.628960192,7973.03069063488,7973.03069063488,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1796,1954,HOOK NOSE CREEK,PKE,Y,52.12406444,-127.8392708,8,PKE-5,31402,84632.4284428263,0.628960192,49318.8898434986,49318.8898434986,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1798,1954,JENNY BAY CREEKS,PKE,Y,52.22402973,-127.5983892,8,PKE-6,25000,65637.4320003753,0.619119773,156980.569583485,156980.569583485,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1800,1954,KADJUSDIS RIVER,PKE,N,52.15334331,-128.0439752,7,PKE-5,10000,26951.2860463748,0.628960192,7973.03069063488,7973.03069063488,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1801,1954,KUNSOOT RIVER,PKE,Y,52.14752969,-128.0032743,7,PKE-5,15000,40426.9290695623,0.628960192,34170.1315312923,34170.1315312923,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1803,1954,BEALE'S LAGOON CREEK,PKE,N,52.18328305,-127.9827278,7,PKE-5,3500,9432.95011623119,0.628960192,7973.03069063488,7973.03069063488,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1804,1954,SALLY CREEK,PKE,N,52.20806571,-128.0749039,7,PKE-5,3500,9432.95011623119,0.628960192,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1806,1954,DEER PASS LAGOON CREEKS,PKE,N,52.22209702,-127.9963489,7,PKE-5,400,1078.05144185499,0.628960192,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1807,1954,WEBSTER LAKE CREEK,PKE,N,52.28380802,-127.9896922,7,PKE-5,1500,4042.69290695623,0.628960192,3417.01315312923,3417.01315312923,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1809,1954,MCLOUGHLIN CREEK,PKE,Y,52.13704037,-128.1469215,7,PKE-5,400,1078.05144185499,0.628960192,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1813,1954,KWAKUSDIS RIVER,PKE,Y,52.301115,-128.1188097,7,PKE-5,13500,36384.236162606,0.628960192,34170.1315312923,34170.1315312923,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1816,1954,BULLEY BAY CREEK,PKE,N,52.46561686,-128.3142503,7,PKE-5,75,202.134645347811,0.628960192,911.203507501129,911.203507501129,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1817,1954,PRICE CREEK,PKE,N,52.47058586,-128.7337224,6,PKE-5,1500,4042.69290695623,0.628960192,3417.01315312923,3417.01315312923,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1820,1954,KITASU CREEK,PKE,Y,52.58795783,-128.5234237,7,PKE-5,400,1078.05144185499,0.628960192,3417.01315312923,3417.01315312923,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1821,1954,GULL CREEK,PKE,N,52.50740738,-128.6815323,6,PKE-5,400,1078.05144185499,0.628960192,911.203507501129,911.203507501129,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1822,1954,OSMENT CREEK,PKE,N,52.52708141,-128.6799019,6,PKE-5,400,1078.05144185499,0.628960192,1708.50657656462,1708.50657656462,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1823,1954,KWAKWA CREEK,PKE,N,52.55726067,-128.6516429,6,PKE-5,400,1078.05144185499,0.628960192,911.203507501129,911.203507501129,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1824,1954,MEYERS PASS CREEK,PKE,N,52.59852404,-128.5862343,6,PKE-5,25,67.3782151159371,0.628960192,1708.50657656462,1708.50657656462,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1825,1954,GORILLA CREEK,PKE,N,52.7114767,-128.3166915,7,PKE-5,400,1078.05144185499,0.628960192,170.850657656462,170.850657656462,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1829,1954,LAGOON CREEK,PKE,Y,52.60264145,-128.4415791,7,PKE-5,750,2021.34645347811,0.628960192,1708.50657656462,1708.50657656462,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1830,1954,MARY COVE CREEK,PKE,N,52.6175871,-128.4349191,7,PKE-5,200,539.025720927497,0.628960192,911.203507501129,911.203507501129,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1831,1954,WATSON BAY CREEK,PKE,N,52.66504177,-128.3531566,7,PKE-5,1500,4042.69290695623,0.628960192,7973.03069063488,7973.03069063488,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1832,1954,BOTTLENECK CREEK,PKE,N,52.7048413,-128.3887694,7,PKE-5,3500,9432.95011623119,0.628960192,1708.50657656462,1708.50657656462,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1833,1954,JAMES BAY CREEK,PKE,Y,52.71883322,-128.2241105,7,PKE-6,5500,14440.2350400826,0.619119773,31396.1139166969,31396.1139166969,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1834,1954,CANYON CREEK,PKE,Y,52.66434535,-128.2156209,7,PKE-5,200,539.025720927497,0.628960192,911.203507501129,911.203507501129,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1836,1954,DUTHIE CREEK,PKE,Y,52.77874638,-128.2797029,7,PKE-6,1500,3938.24592002252,0.619119773,7325.75991389595,7325.75991389595,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1837,1954,WINDY BAY CREEK,PKE,N,52.77533684,-128.203339,7,PKE-6,750,1969.12296001126,0.619119773,156.980569583485,156.980569583485,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1838,1954,CANOONA RIVER,PKE,Y,53.07332555,-128.5682631,6,PKE-6,750,1969.12296001126,0.619119773,1569.80569583485,1569.80569583485,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1839,1954,SODA CREEK,PKE,Y,52.83439164,-128.5490827,6,PKE-6,400,1050.198912006,0.619119773,7325.75991389595,7325.75991389595,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1840,1954,LITTLE CREEK,PKE,N,52.68909378,-128.5823154,6,PKE-5,750,2021.34645347811,0.628960192,1708.50657656462,1708.50657656462,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1841,1954,QUIGLEY CREEK,PKE,Y,52.65442129,-128.7348686,6,PKE-5,1500,4042.69290695623,0.628960192,3417.01315312923,3417.01315312923,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1842,1954,POWLES CREEK,PKE,N,52.70288154,-128.7424621,6,PKE-5,400,1078.05144185499,0.628960192,1708.50657656462,1708.50657656462,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1843,1954,BLEE CREEK,PKE,Y,52.7447889,-128.7245874,6,PKE-5,400,1078.05144185499,0.628960192,911.203507501129,911.203507501129,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1844,1954,BLOOMFIELD CREEK,PKE,Y,52.85706361,-128.6822633,6,PKE-5,3500,9432.95011623119,0.628960192,7973.03069063488,7973.03069063488,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1846,1954,DALLY CREEK,PKE,Y,52.88580985,-128.6646799,6,PKE-6,75,196.912296001126,0.619119773,156.980569583485,156.980569583485,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1850,1954,ARNOUP CREEK,PKE,Y,52.97206815,-128.6766942,6,PKE-6,3500,9189.24048005254,0.619119773,3139.61139166969,3139.61139166969,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1851,1954,RONALD CREEK,PKE,N,52.94241648,-128.6842255,6,PKE-6,25,65.6374320003753,0.619119773,837.229704445251,837.229704445251,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1852,1954,NIAS CREEK,PKE,Y,52.92332209,-128.7438342,6,PKE-6,1500,3938.24592002252,0.619119773,3139.61139166969,3139.61139166969,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1853,1954,PACKE CREEK,PKE,N,52.91622098,-128.7440702,6,PKE-5,3500,9432.95011623119,0.628960192,3417.01315312923,3417.01315312923,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1854,1954,TYLER CREEK,PKE,Y,52.84756981,-128.7815193,6,PKE-5,750,2021.34645347811,0.628960192,170.850657656462,170.850657656462,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1855,1954,PYNE CREEK,PKE,Y,52.84861233,-128.8130831,6,PKE-5,1500,4042.69290695623,0.628960192,1708.50657656462,1708.50657656462,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1857,1954,TRAHEY CREEK,PKE,N,52.71431366,-128.8064778,6,PKE-5,1500,4042.69290695623,0.628960192,3417.01315312923,3417.01315312923,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1859,1954,DALLAIN CREEK,PKE,N,52.65756745,-128.8901262,6,PKE-5,750,2021.34645347811,0.628960192,1708.50657656462,1708.50657656462,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1860,1954,TALAMOOSA CREEK,PKE,N,52.71935107,-128.9784323,6,PKE-5,75,202.134645347811,0.628960192,7973.03069063488,7973.03069063488,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1863,1954,WALE CREEK,PKE,N,52.83857448,-129.0019183,6,PKE-5,1500,4042.69290695623,0.628960192,3417.01315312923,3417.01315312923,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1864,1954,ARGYH CREEK,PKE,N,52.90488709,-129.0299035,6,PKE-5,25,67.3782151159371,0.628960192,1708.50657656462,1708.50657656462,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1865,1954,PENN CREEK,PKE,N,52.97477163,-128.9447984,6,PKE-5,75,202.134645347811,0.628960192,3417.01315312923,3417.01315312923,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1866,1954,ROLAND CREEK,PKE,N,52.95584244,-129.1315474,6,PKE-5,750,2021.34645347811,0.628960192,7973.03069063488,7973.03069063488,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1867,1954,DOUGLAS CREEK,PKE,N,52.98030323,-129.1321577,6,PKE-5,75,202.134645347811,0.628960192,911.203507501129,911.203507501129,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1868,1954,CHAPPLE CREEK,PKE,N,52.96944221,-129.1486386,6,PKE-5,1500,4042.69290695623,0.628960192,17085.0657656462,17085.0657656462,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1869,1954,BARNARD CREEK,PKE,Y,53.05299489,-129.1196246,6,PKE-5,400,1078.05144185499,0.628960192,34170.1315312923,34170.1315312923,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1870,1954,WEST ARM CREEK,PKE,Y,53.13776812,-128.9774447,6,PKE-6,75,196.912296001126,0.619119773,1569.80569583485,1569.80569583485,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1871,1954,EAST ARM CREEK,PKE,Y,53.15821842,-128.8934607,6,PKE-6,75,196.912296001126,0.619119773,3139.61139166969,3139.61139166969,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1873,1954,DEVIL CREEK,PKE,N,52.818551480000004,-129.2584922,6,PKE-5,1500,4042.69290695623,0.628960192,1708.50657656462,1708.50657656462,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1874,1954,LIMESTONE CREEK,PKE,Y,52.69269128,-129.0614199,6,PKE-5,750,2021.34645347811,0.628960192,7973.03069063488,7973.03069063488,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1875,1954,FURY CREEK,PKE,N,52.66667953,-129.0168294,6,PKE-5,200,539.025720927497,0.628960192,1708.50657656462,1708.50657656462,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1876,1954,DON CREEK,PKE,N,52.51110175,-128.9409887,6,PKE-5,200,539.025720927497,0.628960192,1708.50657656462,1708.50657656462,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1877,1954,LINNEA CREEK,PKE,N,52.4985573,-128.9976903,6,PKE-5,400,1078.05144185499,0.628960192,7973.03069063488,7973.03069063488,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1878,1954,DUFFEY CREEK,PKE,N,52.53617922,-129.0226472,6,PKE-5,3500,9432.95011623119,0.628960192,7973.03069063488,7973.03069063488,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1879,1954,NOBLE  CREEK,PKE,N,52.53967422,-129.0296823,6,PKE-5,1500,4042.69290695623,0.628960192,7973.03069063488,7973.03069063488,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1880,1954,KDELMASHAN CREEK,PKE,Y,52.53099367,-129.0478249,6,PKE-5,750,2021.34645347811,0.628960192,7973.03069063488,7973.03069063488,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1881,1954,SENTINEL CREEK,PKE,N,52.55077023,-129.0951148,6,PKE-5,200,539.025720927497,0.628960192,1708.50657656462,1708.50657656462,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1882,1954,CLIFFORD CREEK,PKE,N,52.60577319,-129.1228764,6,PKE-5,3500,9432.95011623119,0.628960192,17085.0657656462,17085.0657656462,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1886,1954,SALMON CREEK,PKE,N,52.67494704,-129.187924,6,PKE-5,1500,4042.69290695623,0.628960192,7973.03069063488,7973.03069063488,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1887,1954,EAGLE CREEK,PKE,Y,52.67538,-129.1750733,6,PKE-5,15000,40426.9290695623,0.628960192,17085.0657656462,17085.0657656462,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1888,1954,TRENEMAN CREEK,PKE,N,52.69363978,-129.2271413,6,PKE-5,400,1078.05144185499,0.628960192,3417.01315312923,3417.01315312923,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1889,1954,STANNARD CREEK,PKE,N,52.73595588,-129.2619134,6,PKE-5,15000,40426.9290695623,0.628960192,79730.3069063488,79730.3069063488,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1890,1954,BORROWMAN CREEK,PKE,Y,52.737363,-129.2634187,6,PKE-5,400,1078.05144185499,0.628960192,1708.50657656462,1708.50657656462,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1891,1954,WEST CREEK,PKE,N,52.74373064,-129.2853664,6,PKE-5,400,1078.05144185499,0.628960192,17085.0657656462,17085.0657656462,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1894,1954,CARTWRIGHT CREEK,PKE,N,53.02134606,-129.430029,6,PKE-5,750,2021.34645347811,0.628960192,1708.50657656462,1708.50657656462,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1897,1954,GIL CREEK,PKE,Y,53.10570486,-129.2078117,6,PKE-5,400,1078.05144185499,0.628960192,7973.03069063488,7973.03069063488,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1899,1954,WINDY ISLAND CREEK,PKE,N,53.10674452,-129.2981752,6,PKE-5,400,1078.05144185499,0.628960192,455.601753750564,455.601753750564,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1900,1954,BLACK ROCK CREEK,PKE,Y,53.19763614,-129.3148658,6,PKE-5,2500,6737.82151159371,0.628960192,1708.50657656462,1708.50657656462,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1901,1954,TURN CREEK,PKE,Y,53.22435716,-129.3025408,6,PKE-5,14000,37731.8004649248,0.628960192,79730.3069063488,79730.3069063488,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1903,1954,TURTLE CREEK,PKE,Y,53.32116067,-129.2798663,6,PKE-5,5500,14823.2073255062,0.628960192,26197.1008406575,26197.1008406575,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1905,1954,RIORDAN CREEK,PKE,Y,53.43369035,-128.9584732,6,PKE-6,1500,3938.24592002252,0.619119773,7325.75991389595,7325.75991389595,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1906,1954,EVELYN CREEK,PKE,Y,53.58428483,-128.9555479,6,PKE-6,3500,9189.24048005254,0.619119773,31396.1139166969,31396.1139166969,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1909,1954,LITTLE TILLHORN CREEK,PKE,Y,53.55174446,-129.1683157,6,PKE-6,75,196.912296001126,0.619119773,156.980569583485,156.980569583485,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
